-15.42	-1.77	9
-3.06	-7.39	7
-16.39	-2.04	9
10.49	-0.05	2
-5.3	3.19	8
-5.27	3.19	8
-12.25	1.35	10
-15.8	-3.63	9
-6.85	4.63	8
5.42	2.29	6
13.68	3.41	1
-11.72	-1.82	10
-2.72	-4.49	7
10.37	-0.59	2
-11.43	0.62	10
-0.62	-0.75	3
10	10.04	4
0.73	8.27	5
-8.37	1.31	8
-16.18	-3.5	9
-15.19	-1.71	9
8.4	0.95	2
-8.12	2.91	8
14.89	2.92	1
0.17	9.49	5
-6.83	2.15	8
-1.78	-0.14	3
6.6	10.11	4
0.61	-1.83	3
-10.4	-0.58	10
-1.81	-7.64	7
-15.98	-3.49	9
7.09	3.27	6
-1.38	8.78	5
3.19	8.95	5
8.27	9.74	4
9.12	10.29	4
-4.93	3	8
-6.61	1.17	8
15.06	1.62	1
13.96	3.05	1
-12.78	-2.33	9
16.15	1.92	1
-17.39	-3.1	9
-13.37	-1.88	9
-16.1	-3.55	9
0.08	7.1	5
-5.19	2.13	8
-13.04	1.65	10
6.77	4.38	6
-13.34	1.65	10
5.82	8.79	4
-9.3	2.03	8
-0.26	-0.74	3
-3.01	-5.02	7
2.58	8.09	5
-15.85	-1.94	9
-16.26	-3.35	9
17.59	2.61	1
-12.67	1.68	10
6.53	3.05	6
-13.71	-3.24	9
15.47	2.23	1
0.64	6.72	5
-7.97	3.8	8
1.28	7.82	5
12.34	-0.87	2
-12.09	1.71	10
-10.73	-0.57	10
-16.18	-2.44	9
-11.92	1.42	10
-4.58	3.41	8
8.38	8.71	4
14.04	4.03	1
11.3	1.54	2
-1.27	0.98	3
10.08	9.68	4
-4.55	2.85	8
-1.24	7.36	5
-9.78	-1.14	10
1.22	-1.52	3
-3.8	-4.65	7
5.39	5.66	6
2.35	3.55	6
0.31	6.54	5
2.9	5.06	6
-0.42	7.61	5
-4.48	2.9	8
-0.03	9.43	5
-7.76	1.88	8
-5.28	4.25	8
-1.87	-5.2	7
-0.19	1.94	3
-14.44	-1.84	9
-10.62	-1.66	10
3.1	2.9	6
1.75	0.4	3
0.26	-0.42	3
-17.66	-2.42	9
-4.36	2.86	8
3.28	7.86	5
-0.22	-6.19	7
-1.93	1.32	3
2.38	6.71	5
-9.69	1.27	10
-0.32	-6.29	7
-0.89	9.21	5
8.04	8.51	4
8.38	0.14	2
7.81	8.68	4
-10.09	-1.03	10
11.25	-1.81	2
3.57	3.75	6
3.51	8.23	5
-1.5	-6.57	7
6.59	8.8	4
-1.34	0.95	3
16.35	3.61	1
8.22	11.69	4
-15.09	-3.65	9
-2.25	-1.11	3
-1.7	8.83	5
16.9	3.12	1
6.43	9.5	4
-4.69	-6.23	7
2.97	3.89	6
5.36	10.12	4
-8.44	2.62	8
6.39	2.91	6
-8.57	3.76	8
11.77	-0.88	2
-13.12	-3.82	9
0.39	7.13	5
-2.04	-4.33	7
13.77	1.46	1
-9.69	0.46	10
-0.79	-4.58	7
-0.27	-7.33	7
-13.42	-2.78	9
8.66	-1.11	2
17	2.2	1
16.72	3.98	1
-11.99	0.33	10
-10.74	0.53	10
4.3	3.71	6
-10.38	-0.43	10
1.82	0.34	3
-0.46	-1.79	3
-12.86	-0.97	9
-9.59	-0.87	10
10.23	-1.75	2
1.15	7.98	5
13.34	1.34	1
-3.34	-5.03	7
-9.75	1.04	10
-4.64	-5.19	7
0.75	8.45	5
-0.03	8.47	5
-5.1	2.07	8
6.13	3.26	6
-7.46	1.85	8
10.9	9.58	4
9.99	-0.31	2
10.05	-1.03	2
5.74	5.3	6
0.6	-1.84	3
2.75	9.17	5
3.72	3.89	6
10.2	-0.81	2
1.67	0.82	3
9.6	11.25	4
-13.63	-4.24	9
2.72	-0.34	3
-7.15	4.51	8
-1.26	7.62	5
5.89	9.83	4
-0.64	-1.36	3
2.44	9.5	5
-0.88	7.83	5
-14.46	-2.32	9
3.38	4.3	6
-0.01	7.68	5
3.66	5.42	6
-3.06	-4.23	7
-11.64	1.37	10
-1.9	7.67	5
-16.13	-1.47	9
-0.27	8.91	5
6.78	10.07	4
-10.37	-1.61	10
9.04	1.05	2
15.78	4.6	1
16.3	3.44	1
9.25	8.77	4
10.5	10.88	4
-10.95	-0.37	10
-1.14	-6.33	7
16.56	3.13	1
